"id","title","description","categoryId","channelId","uploadDate","length","youtubeId","createdAt","updatedAt"
"c83a5541-2ed4-45b5-b5af-14d90e7f2301","🔴😺Black Squirrels, Chipmunks & Friends in the Forest  🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Black Squirrels, Chipmunks & Friends in the Forest  🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-11",42242,"AI3RioKk3TY",1735264863661,1735264863661
"be410f82-f284-4d08-b87f-23c4a59aff5a","ASMR 12 HOURS, Achieve Inner Peace: Calm Your Mind with Relaxing Cat TV","ASMR 12 HOURS, Achieve Inner Peace: Calm Your Mind with Relaxing Cat TV   #birdsounds  #cattv #forestbirds 
----------------------------------------------------------------
Watch cat videos, birds, and forest noises on this channel. On this channel you'll find the most peaceful sound in the world. Do you want to listen to birds and the forest? Bird sound is a channel that will calm your mind and soul. Forest sound channel has sounds of nature such as rain, leaves, and wind.

©Forest Bird Sounds. All rights reserved. Any reproduction or republication of all or part of this video/audio is prohibited.","1ad628ba-3dbe-4772-b25b-3304915e5dbb","0eb2bba1-07bc-442e-9a54-2d6df589cdd4","2024-07-11",42317,"G_F-2Yp5pUY",1735247938282,1735247938282
"c139c116-4eca-4442-aba0-81acb2056436","Cat TV for Cats to Watch🐱: Mice Hide & Seek, Digging, Squabble, Playing - Ultimate Relaxation! 🐱","Cat TV for Cats to Watch🐱: Mice  Hide & Seek , Digging,  Squabble, Playing - Ultimate Relaxation!
Treat your feline friend to the ultimate relaxation experience with Cat TV! This video features mice squabbling over food, cats digging, hiding, and playing, all designed to keep your cat entertained and relaxed. Let your furry companion enjoy a virtual adventure from the comfort of your home with this fun and engaging content! 🐱🐭 
Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames 
#RelaxationForCats 
#EntertainmentForCatsThis","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-07-11",28377,"nzCFZikHFzU",1735247931130,1735247931130
"0c4b6aa8-e19e-47db-a722-18cb0f9976c5","Cat TV for Cats to Watch 😺 Funny Chipmunks Birds Squirrels 🐿 8 Hours 4K HDR 60FPS","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds and squirrels in the video:
Blue Jay, Golden-fronted Woodpecker, Chipmunk, Black Squirrel, and more.

Your cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2024-07-10",28844,"IWq9C7u2bS0",1735247338897,1735247338897
"6030431b-9f14-4195-a16f-8a1665ebd732","🔴😺Backyard  for Birds and Squirrels  🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","Beautiful Animals in a Lush Green Forest - 24 Hour Cat TV for Cats to Watch 🐱 - Jun 14, 2024
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-10",37664,"LSPlmeB-lms",1735264863663,1735264863663
"0e1fe1a9-235b-4c81-93a9-b472c1e8aa83","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games
This 10 hour adorable mice video is for cat relaxing which is full of fun like hide & seek, run and squabble for food with real sound in wide angle,  which simulate for cats as watching through room window. this video is designed for relaxing cats, 
mouse in out and run create most engaging experience and curiosity that reduce anxiety in feline friends. real sound of mouse activities like eating or running is most attractive for feline with great visuals. we capture real sound of mouse playing, eating and other activities with high end audio gears that creates more enjoyments to felines .
you can lower the volume of your tv in night time and set brightness lower to entertain your cats in night time. very less volume of birds chirping sound includes as BGM to avoid boredom of cats, 

Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-07-10",37187,"miEadyHFAe4",1735247931133,1735247931133
"8277c263-119f-4aad-bcb4-48f4e36de8ec","🔴 24/7 LIVE: Cat TV for Cats to Watch 😺Carnations, mother birds, chipmunks, and squirrels 🐿 (4K HDR)","🔴 24/7 LIVE: Cat TV for Cats to Watch 😺Carnations, mother birds, chipmunks, and squirrels 🐿 (4K HDR)
#birdsounds #cattv #forestbirds 
----------------------------------------------------------------
Watch cat videos, birds, and forest noises on this channel. On this channel you'll find the most peaceful sound in the world. Do you want to listen to birds and the forest? Bird sound is a channel that will calm your mind and soul. Forest sound channel has sounds of nature such as rain, leaves, and wind.

©Forest Bird Sounds. All rights reserved. Any reproduction or republication of all or part of this video/audio is prohibited.","1ad628ba-3dbe-4772-b25b-3304915e5dbb","0eb2bba1-07bc-442e-9a54-2d6df589cdd4","2024-07-10",42533,"7qCVEDoCAEU",1735247938288,1735247938288
"4d2b09d0-dd76-429c-9a94-7455cc00151b","🔴😺Funny Birds, Squirres & Lovely Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Funny Birds, Squirres & Lovely Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA

It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-09",42900,"5D6mu2JbR40",1735264863665,1735264863665
"6c91d89b-7c90-4985-8999-9f8677c32617","🔴😺 Morning Brunch for Forest Squirrels & Chipmunks🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","Beautiful Animals in a Lush Green Forest - 24 Hour Cat TV for Cats to Watch 🐱 - Jun 14, 2024
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-09",41980,"wEHgfZxJfso",1735264863667,1735264863667
"8ad711c7-8410-483b-bd18-6126515f0b7f","🔴😺Bustling Lunch Birds, Squirrels & Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Bustling Lunch Birds, Squirrels & Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-08",42900,"IGnzHfqF9SE",1735264863668,1735264863668
"dffc30a4-902f-4f59-a716-3e8434648646","🔴😺Morning Cartoons for Pets🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-07",41950,"q7iBa1Ksj78",1735264863670,1735264863670
"255395b4-a97a-47c6-b7d4-386e6d2688dd","🔴🐱Birds, Grosbeaks & Squirrels in a Beautiful Forest🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Cat game TV.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-06",42894,"PEFNtCJSH4s",1735264863672,1735264863672
"e96f32a3-8875-4a1c-b321-546437e4882e","🔴🐱Picnic for Chipmunks, Birds & Squirrels🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴🐱Picnic for Chipmunks, Birds & Squirrels🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA.

It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-05",42870,"Y94HzdthswA",1735264863675,1735264863675
"38c9df09-91df-4b11-b785-936b6848b1cb","Cat TV Mouse Hide and Seek Through Wood Holes | Ultimate Entertainment for cats to watch 4k","Paul Birder Bring out 8 hour 4k video to your cat’s playful side with this delightful hide-and-seek game! Watch as a tiny mouse pops in and out of wooden holes, keeping your feline friend on their toes. Perfect for stimulating their hunting instincts and providing endless amusement. Ideal for indoor cats who need a bit of excitement in their day!
In this fun-filled video, adorable tiny mouse playfully pops in and out of a custom wooden stamp with multiple holes, sparking your cat’s natural hunting instincts. Your cat will be on the edge of their paws, trying to catch the sneaky mouse as it darts in and out. Ideal for indoor cats who need a bit of excitement and exercise.
We try to add values 
1- Realistic Movements: The mouse moves unpredictably, just like a real one!
2-  Interactive Setup: Multiple holes make it a challenging and fun game for your cat.
3- Engaging sounds : on set real activity sound and background birds chirping sound keep the mood light and fun.
4- Cat Reaction Shots: Close-ups of curious and playful cats reacting to the mouse.
Paul birder always try to make videos that not only relaxing for cat & dogs even human too. so sit back and watch the reaction of your cats. 
real sounds of mouse activities like run, squeaking and eating creates more enjoyments to felines.

Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Paul Birder Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catfun 
#miceforcats
#cattv","c31ea2aa-abad-4569-a971-35f00777da26","70f2572f-6a2b-4931-8a0a-752dcd5d713a","2024-07-05",28935,"pdJvfmQoKaU",1735247929729,1735247929729
"6e0ae882-73df-48ff-af2d-1b14335c142f","Cat TV😺 12 hours Bird Watching Extravaganza at Cozy Forest Nook Restaurant","TV for cats, dogs, parrots, budgies and all nature lovers. Perfect background TV with little birds and Eurasian Red Squirrels.

Welcome to a world inhabited by:

Eurasian Red Squirrel (Sciurus Vulgaris) 
Great Spotted Woodpecker (Dendrocopos Major) 
Great Tit (Parus Major) 
Eurasian Blue Tit (Cyanistes Caeruleus) 
Common Blackbird (Turdus Merula)
Starling (Sturnus Vulgaris)
Greenfinch (Chloris Chloris) 
European Robin (Erithacus Rubecula)
Eurasian Bullfinch (Pyrrhula pyrrhula)
Grey-headed Woodpecker (Picus Canus)
Eurasian Siskin (Carduelis Spinus)

Pre-recorded video from Finland by Red Squirrel Studios 

Please enjoy","15ad8555-5cf6-4fa8-8abd-a12f5000fc2d","959ee904-57e7-4922-8fd3-7b3e2a0e916d","2024-07-05",42900,"LHEGF91WkF4",1735247936907,1735247936907
"44fbe397-2c99-4d5c-a938-8f1352f01bf1","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games
This 9 hour adorable mice video is for cat relaxing which is full of fun like hide & seek, run and squabble for food with real sound in wide angle,  which simulate for cats as watching through room window. this video is designed for relaxing cats, 
mouse in out and run create most engaging experience and curiosity that reduce anxiety in feline friends. real sound of mouse activities like eating or running is most attractive for feline with great visuals. we capture real sound of mouse playing, eating and other activities with high end audio gears that creates more enjoyments to felines .
you can lower the volume of your tv in night time and set brightness lower to entertain your cats in night time. very less volume of birds chirping sound includes as BGM to avoid boredom of cats, 

Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-07-05",34605,"r9A4-1z3KQ0",1735247931135,1735247931135
"709de3cc-0efa-4e45-a41e-9c3600378b1e","🔴🐱 Birds & Squirrels Backyard 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴🐱 Birds & Squirrels Backyard 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA

It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-04",42900,"QGDxESyFaoo",1735264863677,1735264863677
"353d0f8a-e773-4d3e-87ab-b9f4dbcf7e66","🔴 24/7 LIVE: Cat TV for Cats to Watch 😺Beautiful Wild Birds and Squirrels 🐿(4K HDR)","🔴 24/7 LIVE: Cat TV for Cats to Watch 😺Beautiful Wild Birds and Squirrels 🐿(4K HDR)
Bird sound forest  

#birdsounds #cattv #forestbirds 
----------------------------------------------------------------
Watch cat videos, birds, and forest noises on this channel. On this channel you'll find the most peaceful sound in the world. Do you want to listen to birds and the forest? Bird sound is a channel that will calm your mind and soul. Forest sound channel has sounds of nature such as rain, leaves, and wind.

©Forest Bird Sounds. All rights reserved. Any reproduction or republication of all or part of this video/audio is prohibited.","1ad628ba-3dbe-4772-b25b-3304915e5dbb","0eb2bba1-07bc-442e-9a54-2d6df589cdd4","2024-07-04",42899,"d1QM-scUAbQ",1735247938301,1735247938301
"005d8acd-2c61-41dc-834a-91277ec0e4b9","Cat TV for Cats to Watch 😺 Cute Birds and Bunnies 🐰 8 Hours 4K HDR","8 hours of pleasing video for cats, dogs, parrots, or other nature lovers. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.

Birds in the video:
Black-capped Chickadee, Song Sparrow, Spotted Towhee, Golden-crowned Sparrow, White-crowned Sparrow, Red-winged Blackbird, and more.

Your cat deserves Birder King’s Cat TV.
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.

#birderking","ed5a3dde-200e-45cc-a07c-324db0259790","b58754a7-be27-4d58-96b9-9402ff8705ca","2024-07-03",28839,"XFaidE5g5Zo",1735247338908,1735247338908
"d93fbdb5-fb01-4304-8a2d-04980e2f394c","🔴😺Cute Birds & Red Squirrels🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Cute Birds & Red Squirrels🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA

It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-03",42899,"uq7k8DmUg9E",1735264863679,1735264863679
"512b9252-276b-470b-a286-6b01beb09bb9","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games
This 11 hour adorable mice video is for cat relaxing which is full of fun like hide & seek, run and squabble for food with real sound in wide angle,  which simulate for cats as watching through room window. this video is designed for relaxing cats, 
mouse in out and run create most engaging experience and curiosity that reduce anxiety in feline friends. real sound of mouse activities like eating or running is most attractive for feline with great visuals. we capture real sound of mouse playing, eating and other activities with high end audio gears that creates more enjoyments to felines .
you can lower the volume of your tv in night time and set brightness lower to entertain your cats in night time. very less volume of birds chirping sound includes as BGM to avoid boredom of cats, 

Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-07-02",28645,"eL3PCdUcXI4",1735247931138,1735247931138
"a609c0ca-e404-49f1-b1b1-3d7d7b5e1726","🔴😺Chipmunks, Brown Squirrels & Cute Birds Friendly 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Chipmunks, Brown Squirrels & Cute Birds Friendly 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-02",42900,"bLfezukIeW0",1735264863681,1735264863681
"47fece3d-cf1e-4d91-bc9f-5c7557a59bbb","🔴😺Bustling Lunch Birds, Squirrels & Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Bustling Lunch Birds, Squirrels & Chipmunks 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA.
It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-07-01",42898,"GO6H2SCnPFE",1735264863683,1735264863683
"50dec2ae-9fee-4d6c-b908-73970de25a4b","Cat tv for Cats to watch | Cat TV HIDE & SEEK in Garden | Mouse Fun in Holes | Cat Games","Cat tv for Cats to watch | Mouse hide & seek and play on Garden | Mouse fun in holes for cats | Cat Games
Watch as your feline friend gets entertained with Cat TV in the garden! This video features adorable mice playing hide & seek and having fun in various holes, 8 hours of entertainment for your cat. Let your kitty enjoy the thrill of watching mice while staying safe indoors. Perfect for cat owners looking to keep their pets entertained and engaged! 
Make sure to hit play and let the fun begin!
Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-07-01",28800,"7xfI1aW_jQA",1735247931140,1735247931140
"05f51263-8e0d-4918-9fd0-7e41a3dd422e","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games","Cat TV for Cats to Watch🐱| adorable mouse digging burrows, squabble playing and squeaking |Cat games
This 11 hour adorable mice video is for cat relaxing which is full of fun like hide & seek, run and squabble for food with real sound in wide angle,  which simulate for cats as watching through room window. this video is designed for relaxing cats, 
mouse in out and run create most engaging experience and curiosity that reduce anxiety in feline friends. real sound of mouse activities like eating or running is most attractive for feline with great visuals. we capture real sound of mouse playing, eating and other activities with high end audio gears that creates more enjoyments to felines .
you can lower the volume of your tv in night time and set brightness lower to entertain your cats in night time. very less volume of birds chirping sound includes as BGM to avoid boredom of cats, 

Note: All videos are filmed ourselves , some time we spend more than 4 days for a single video , background birds chirping sound is recorded separately with many of professional mic like rode NTG and zoom h6 , plus a wireless mic on the spot to capture real time sound of birds or squirrels, 
Every cat deserves Cat game Garden
New episode every week. 
Like, Super Thanks, subscribe. Any support is welcome.
behind the scenes in every video 

#catTVrelaxing
#miceforcats
#catgames","10c91e0b-cbce-42b5-af59-99255e42bff3","a202db95-cf1a-4217-8d09-8c910722f2a1","2024-06-30",42016,"iwSy9u5R_ko",1735247931142,1735247931142
"0a1b865c-cf6d-46ac-929b-16fac49433d0","Videos for Cats to Watch Voles in Holes ~ Vole in The Hole","Vole in The Hole ~ Videos for Cats to Watch Voles in Holes

Video Produced by Paul Dinning - Wildlife in Cornwall","cae15fab-9c33-40ea-a3a9-c9f9a90a760c","5b72a08c-69e4-4036-9a0f-818cc8336cec","2024-06-29",14427,"rliIB3qfFHE",1735247337380,1735247337380
"537681ab-b9f3-4323-a3de-0cca65576b4c","🔴😺Chipmunks, Squirrels & Birds Friends 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA","🔴😺Chipmunks, Squirrels & Birds Friends 🦜! Live 12 Hour Cat TV Videos | 4K HDR ULTRA. It can relax your kitten or puppy and minimize separation anxiety. If you work from home, this is your wildlife background show for a workday. Perfect background TV. 4K UHD TV screensaver. The nature sounds and bird songs are perfect as background music(BGM) or calming music for study or sleep.
👍 Like, Share, Super Thanks, Subscribe. All support is welcome. 👍

All video and audio recorded from Paul King Garden.

Do not copy, reproduce, or distribute any of the content. This includes running our thumbnails through AI.

#cattv #videosforcats #dogtv #videosfordogs #birdsforcatstowatch #birding #birder #birders#cute cat videos#cat entertainment videos
#cattv #birdvideos #tvforcats #forcat #videoforcats #birdsounds","2f5abc9f-98e7-4638-b774-0cf74e1ff58e","f8a8e342-e454-4d2b-bd37-eba207c6ed0c","2024-06-29",42584,"NQMJbcmpmKU",1735264863685,1735264863685
